code,name,name_normalized,sector_slug
83311022,Conductores-Operadores de Bulldozer (Movimiento de Tierras),conductores-operadores de bulldozer (movimiento de tierras),transporte
83311033,Conductores-Operadores de Camión Volquete,conductores-operadores de camion volquete,transporte
83311044,Conductores-Operadores de Excavadora (Movimiento de Tierras),conductores-operadores de excavadora (movimiento de tierras),transporte
83311055,Conductores-Operadores de Extendedora de Asfalto,conductores-operadores de extendedora de asfalto,transporte
83311066,Conductores-Operadores de Hormigonera Móvil,conductores-operadores de hormigonera movil,transporte
83311077,Conductores-Operadores de Máquina Hincadora de Pilotes (Movimiento de Tierras),conductores-operadores de maquina hincadora de pilotes (movimiento de tierras),transporte
83311088,"Conductores-Operadores de Maquinaria de Compactación, en General","conductores-operadores de maquinaria de compactacion, en general",transporte
83311099,Conductores-Operadores de Maquinaria de Dragados,conductores-operadores de maquinaria de dragados,transporte
83311103,Conductores-Operadores de Maquinaria de Explanación,conductores-operadores de maquinaria de explanacion,transporte
83311112,"Conductores-Operadores de Maquinaria de Transporte de Tierras, en General","conductores-operadores de maquinaria de transporte de tierras, en general",transporte
83311121,Conductores-Operadores de Maquinaria de Vías,conductores-operadores de maquinaria de vias,transporte
83311130,Conductores-Operadores de Maquinaria Minera,conductores-operadores de maquinaria minera,transporte
83311141,Conductores-Operadores de Martillo Neumático (Martinete),conductores-operadores de martillo neumatico (martinete),transporte
83311152,Conductores-Operadores de Motoniveladora (Movimiento de Tierras),conductores-operadores de motoniveladora (movimiento de tierras),transporte
83311163,Conductores-Operadores de Pala Cargadora (Movimiento de Tierras),conductores-operadores de pala cargadora (movimiento de tierras),transporte
83311174,Conductores-Operadores de Retroexcavadora (Movimiento de Tierras),conductores-operadores de retroexcavadora (movimiento de tierras),transporte
83311185,Jefes de Equipo de Operadores de Maquinaria de Movimiento de Tierras y de Materiales,jefes de equipo de operadores de maquinaria de movimiento de tierras y de materiales,transporte
83321012,Capataces de Operaciones Portuarias,capataces de operaciones portuarias,transporte
83321021,"Conductores-Operadores de Aparatos Elevadores, en General","conductores-operadores de aparatos elevadores, en general",transporte
83321030,Conductores-Operadores de Grúa Puente,conductores-operadores de grua puente,transporte
83321041,Conductores-Operadores de Grúa Torre,conductores-operadores de grua torre,transporte
83321052,Conductores-Operadores de Grúa en Camión,conductores-operadores de grua en camion,transporte
83321063,"Conductores-Operadores de Grúa Fija, en General","conductores-operadores de grua fija, en general",transporte
83321074,Conductores-Operadores de Grúa Móvil,conductores-operadores de grua movil,transporte
83321085,Conductores-Operadores de Maquinaria y Herramienta Portuaria,conductores-operadores de maquinaria y herramienta portuaria,transporte
83321096,Conductores-Operadores de Máquinas y Atracciones de Feria,conductores-operadores de maquinas y atracciones de feria,transporte
83321106,"Conductores-Operadores de Teleférico, Funicular y/o Telesilla, en General","conductores-operadores de teleferico, funicular y/o telesilla, en general",transporte
83321115,Controladores de Mercancías en Operaciones Portuarias,controladores de mercancias en operaciones portuarias,transporte
83321124,Estibadores,estibadores,transporte
83321133,Gruistas de Horno de Acero,gruistas de horno de acero,transporte
83321142,Mineros de Transporte y Extracción (Minas),mineros de transporte y extraccion (minas),transporte
83321151,Operarios de Vehículos de Limpieza Viaria,operarios de vehiculos de limpieza viaria,transporte
83331015,"Conductores-Operadores de Carretilla Elevadora, en General","conductores-operadores de carretilla elevadora, en general",transporte
83401015,Bomberos de Buques Especializados,bomberos de buques especializados,transporte
83401026,Contramaestres de Cubierta (Excepto Pesca),contramaestres de cubierta (excepto pesca),transporte
83401037,Marineros de Cubierta (Excepto Pesca),marineros de cubierta (excepto pesca),transporte
83401048,Mozos de Cubierta,mozos de cubierta,transporte
84111014,"Conductores Propietarios de Automóviles, Taxis y Furgonetas","conductores propietarios de automoviles, taxis y furgonetas",transporte
84121017,Conductores de Ambulancia,conductores de ambulancia,transporte
84121026,Conductores de Coche Fúnebre,conductores de coche funebre,transporte
84121035,"Conductores de Furgoneta, hasta 3,5 T.","conductores de furgoneta, hasta 3,5 t.",transporte
84121044,Conductores Profesionales de Automóvil,conductores profesionales de automovil,transporte
84121053,Taxistas,taxistas,transporte
84201010,Conductores de Autobús Internacional,conductores de autobus internacional,transporte
84201021,Conductores de Autobús Interurbano,conductores de autobus interurbano,transporte
84201032,Conductores de Autobús Urbano,conductores de autobus urbano,transporte
84201043,"Conductores de Autobús, en General","conductores de autobus, en general",transporte
84201054,Conductores de Tranvía,conductores de tranvia,transporte
84311012,Transportistas,transportistas,transporte
84321015,Conductores de Camión con Remolque y/o de Tractocamión,conductores de camion con remolque y/o de tractocamion,transporte
84321024,Conductores de Camión de Mercancías Peligrosas,conductores de camion de mercancias peligrosas,transporte
84321033,Conductores de Camión T.i.R. (Transporte Internacional),conductores de camion t.i.r. (transporte internacional),transporte
84321042,"Conductores de Camión, en General","conductores de camion, en general",transporte
84401012,"Conductores-Repartidores en Motocicleta, Ciclomotor y/o Motocarro, Excepto Mensajería","conductores-repartidores en motocicleta, ciclomotor y/o motocarro, excepto mensajeria",transporte
91001018,Empleados de Hogar,empleados de hogar,cuidados
91001029,Empleados de Hogar (Internos),empleados de hogar (internos),cuidados
92101016,Ayudantes de Servicios (Hostelería),ayudantes de servicios (hosteleria),cuidados
92101027,Camareros de Piso (Hostelería),camareros de piso (hosteleria),cuidados
92101038,Limpiadores en Instituciones Sanitarias,limpiadores en instituciones sanitarias,cuidados
92101049,Mozos de Habitación o Valets,mozos de habitacion o valets,cuidados
92101050,Personal de Limpieza o Limpiadores en General,personal de limpieza o limpiadores en general,cuidados
92211014,"Lavanderos, Limpiadores y Planchadores de Ropa a Mano","lavanderos, limpiadores y planchadores de ropa a mano",cuidados
92211025,Lenceros-Lavanderos-Planchadores (Hostelería),lenceros-lavanderos-planchadores (hosteleria),cuidados
92221011,"Lavacoches, a Mano","lavacoches, a mano",cuidados
92231012,Limpiadores de Ventanas,limpiadores de ventanas,cuidados
92291010,Limpiadores-Mantenedores de Piscinas,limpiadores-mantenedores de piscinas,cuidados
93101013,Marmitones,marmitones,hosteleria
93101024,Pinches de Cocina,pinches de cocina,hosteleria
93201014,Preparadores de Pizza,preparadores de pizza,hosteleria
94101010,Vendedores Callejeros,vendedores callejeros,comercio
94201011,Pegadores de Carteles,pegadores de carteles,comercio
94201022,Repartidores de Propaganda y Similares,repartidores de propaganda y similares,comercio
94311011,Ascensoristas,ascensoristas,comercio
94311020,Ordenanzas,ordenanzas,comercio
94321014,Mozos de Equipaje,mozos de equipaje,comercio
94331017,Botones,botones,comercio
94331026,Repartidores a Domicilio a Pie o en Vehículo No Motorizado,repartidores a domicilio a pie o en vehiculo no motorizado,comercio
94341010,"Lectores de Contadores, en General","lectores de contadores, en general",comercio
94341029,Recolectores de Dinero de Máquinas Expendedoras,recolectores de dinero de maquinas expendedoras,comercio
94411010,Mozos de Recogida de Basuras-Basureros,mozos de recogida de basuras-basureros,comercio
94421013,"Clasificadores de Desechos, Operarios de Punto Limpio y Recogedores de Chatarra","clasificadores de desechos, operarios de punto limpio y recogedores de chatarra",comercio
94431016,Barrenderos,barrenderos,comercio
94431025,Operarios en Mantenimiento de Alcantarillado,operarios en mantenimiento de alcantarillado,comercio
94901018,Acomodadores,acomodadores,comercio
94901029,Aparcacoches,aparcacoches,comercio
94901030,Empleados de Guardarropa en Locales Públicos,empleados de guardarropa en locales publicos,comercio
94901041,Porteros de Espectáculos,porteros de espectaculos,comercio
94901052,Subalternos de Plaza de Toros,subalternos de plaza de toros,comercio
95111016,"Peones Agrícolas, en General","peones agricolas, en general",jardineria
95121019,"Peones de Horticultura, Jardinería","peones de horticultura, jardineria",jardineria
95201012,Mozos de Cuadra,mozos de cuadra,jardineria
95201021,"Peones Ganaderos, en General","peones ganaderos, en general",jardineria
95301011,Peones Agropecuarios,peones agropecuarios,jardineria
95411013,Peones de Actividades Extractivas de Pesca,peones de actividades extractivas de pesca,jardineria
95421016,Peones de Acuicultura,peones de acuicultura,jardineria
95431019,Peones de la Caza,peones de la caza,jardineria
95431028,Peones Forestales,peones forestales,jardineria
96011010,Peones de Excavaciones Arqueológicas y Similares,peones de excavaciones arqueologicas y similares,reforma
96011029,"Peones de Obras Publicas, en General","peones de obras publicas, en general",reforma
96011038,Pisteros (Preparadores de Pistas en la Nieve),pisteros (preparadores de pistas en la nieve),reforma
96011047,Sepultureros-Enterradores,sepultureros-enterradores,reforma
96021013,Peones de la Construcción de Edificios,peones de la construccion de edificios,reforma
96031016,"Peones de Exterior de Minas, Canteras y/o Pozos de Petróleo","peones de exterior de minas, canteras y/o pozos de petroleo",reforma
97001010,"Embaladores-Empaquetadores-Etiquetadores, a Mano","embaladores-empaquetadores-etiquetadores, a mano",oficios
97001029,Peones de la Fabricación de Material de Transporte,peones de la fabricacion de material de transporte,oficios
97001038,"Peones de la Fabricación de Material y Equipo Eléctrico, Electrónico y Óptico","peones de la fabricacion de material y equipo electrico, electronico y optico",oficios
97001047,Peones de la Fabricación de Productos Minerales No Metálicos,peones de la fabricacion de productos minerales no metalicos,oficios
97001056,"Peones de la Industria de la Alimentación, Bebidas y Tabaco","peones de la industria de la alimentacion, bebidas y tabaco",oficios
97001065,Peones de la Industria de la Madera y del Corcho,peones de la industria de la madera y del corcho,oficios
97001074,Peones de la Industria de la Piel y el Cuero,peones de la industria de la piel y el cuero,oficios
97001083,"Peones de la Industria de Producción y Distribución de Energía Eléctrica, Gas y Agua","peones de la industria de produccion y distribucion de energia electrica, gas y agua",oficios
97001092,Peones de la Industria Gráfica,peones de la industria grafica,oficios
97001104,"Peones de la Industria Manufacturera, en General","peones de la industria manufacturera, en general",oficios
97001113,Peones de la Industria Metalúrgica y Fabricación de Productos Metálicos,peones de la industria metalurgica y fabricacion de productos metalicos,oficios
